fideid,name,country,sex,title,w_title,o_title,foa_title,rating,games,k,birthday,flag
3263029,"Houston, Joshua",AUS,M,,,,,1694,0,40,2002,
3230287,"Howard-Mowat, Oliver",AUS,M,,,,,1620,0,40,2006,i
3267989,"Howland-Rose, John",AUS,M,,,,,1724,0,40,2004,i
3238601,"Hripac, Matija",AUS,M,,,,,1741,0,20,1999,i
3236382,"Hsu, Darien",AUS,M,,,,,1701,0,40,2007,i
3245047,"Hu, Edward",AUS,M,,,,,1716,0,20,2005,i
3245136,"Hu, Emma",AUS,F,,,,,1644,0,40,2005,wi
3204766,"Hu, Jason",AUS,M,FM,,,,2122,0,20,1987,
3217744,"Hu, Luke",AUS,M,,,,,1981,0,40,1999,
3248348,"Hu, Luke",AUS,M,,,,,1592,0,40,2010,i
3268640,"Hu, Thomas",AUS,M,,,,,1471,6,40,2010,
3265978,"Hu, Tony",AUS,M,,,,,1492,0,40,2011,
3246647,"Hu, Yifei",AUS,M,CM,,,,1886,0,40,2012,i
3270297,"Hua, Zhenghao",AUS,M,,,,,1637,0,40,2004,
3243478,"Huang, Anthony",AUS,M,,,,,1601,0,40,2007,i
3231666,"Huang, Charles",AUS,M,,,,,1760,0,40,2010,
3260550,"Huang, Emma Jl",AUS,F,,,,,1418,0,40,2014,wi
3247414,"Huang, Frank",AUS,M,,,,,1413,0,40,2012,i
3257983,"Huang, Harvey",AUS,M,,,,,1556,0,40,2009,i
3247597,"Huang, Hui",AUS,M,,,NA,,1668,6,20,1988,
3258580,"Huang, Isaac",AUS,M,,,,,1652,0,40,2013,
3249220,"Huang, Isaac",AUS,M,,,,,1634,0,40,2010,i
3260569,"Huang, Jack Tj",AUS,M,,,,,1515,0,40,2010,i
3274535,"Huang, James",AUS,M,,,,,1463,5,40,2014,
3266419,"Huang, Jimmy",AUS,M,,,,,1558,0,40,1993,i
3266117,"Huang, Joshua Kai-En",AUS,M,,,,,1407,0,40,2016,
3249239,"Huang, Lincoln",AUS,M,,,,,1573,0,20,1971,i
3241190,"Huang, Liuxin",AUS,M,,,,,1614,0,40,2008,i
3255190,"Huang, Thomas",AUS,M,,,,,1614,0,40,2014,i
3275973,"Huang, Yuan",AUS,M,,,,,1737,0,40,2011,
3268250,"Huang, Yuqi (ricky)",AUS,M,,,,,1597,6,40,2012,
3235637,"Huey, Chelsea",AUS,F,,,,,1704,0,40,2009,wi
3227812,"Huey, Toby",AUS,M,,,,,1821,0,40,2007,i
3260976,"Hughes, Aaron",AUS,M,,,,,1717,0,40,2004,i
3214435,"Hughes, Jack",AUS,M,,,,,1841,0,20,1996,i
3281981,"Hughes, Lachlan",AUS,M,,,,,1806,0,40,2010,
3227243,"Hummel, Mark",AUS,M,,,,,1724,0,20,1977,
3201120,"Hursky, Karel P",AUS,M,,,,,1965,0,20,1948,i
3206033,"Huynh, Arthur",AUS,M,,,,,1935,7,20,1984,
3283437,"Huynh, Long",AUS,M,,,,,1719,0,40,2000,
3249026,"Huynh, Phong",AUS,M,,,,,1731,0,40,2008,
3208648,"Huynh, Phong",AUS,M,,,,,1674,0,20,,i
3206050,"Hvistendahl, Robert",AUS,M,,,,,1921,0,20,1985,i
3215750,"Ibrahim, Victor",AUS,M,,,,,1806,0,20,1974,i
3204731,"Ikeda, Junta",AUS,M,IM,,,,2344,0,20,1991,i
3221571,"Ilic, Goran",AUS,M,,,,,1806,0,20,1967,
3202364,"Ilic, Ilija",AUS,M,CM,,FA,,1862,0,20,1948,
3221580,"Ilic, Nicholas",AUS,M,FM,,NA,,1989,0,20,2004,
3234533,"Iljazi, Elmaz",AUS,M,,,,,1823,0,20,1952,i
3205207,"Illingworth, Max",AUS,M,GM,,,,2498,0,10,1992,i
3257991,"Indrawan, Brian Joseph",AUS,M,,,,AIM,1701,0,40,2007,i
3213935,"Ingham, Glenn",AUS,M,,,,,1683,0,20,1961,i
3260631,"Ingleby, Max",AUS,M,,,,,1683,0,20,1989,i
3225186,"Ireland, Stephen J",AUS,M,,,,,1866,0,20,1957,i
3263495,"Isaac, Emmanuel",AUS,M,,,,,1673,0,20,1995,i
3242951,"Iurovetski, Michael",AUS,M,,,,,1457,0,40,2004,
3204774,"Ivancic, Fabian",AUS,M,,,NA,,1846,0,40,1993,i
3286819,"Jabborova, Jasmin",AUS,F,,,,,1522,7,40,2015,w
3239063,"Jaca, Harold",AUS,M,,,,,1840,0,20,1988,i
3265765,"Jacob, Christo",AUS,M,,,,,1563,0,40,2013,i
3207366,"Jago, Stephen",AUS,M,,,,,1829,0,20,1966,i
3214702,"Jahid, Khadem",AUS,M,,,,,1779,0,20,1975,i
3225127,"Jain, Anshika",AUS,F,,,,,1733,0,20,2005,wi
3226018,"Jain, Arnav",AUS,M,,,,,1581,0,40,2007,
5088240,"Jain, Kamal",AUS,M,,,NA,,1743,6,20,1973,
3256413,"Jain, Rohan",AUS,M,,,,,1407,0,40,2012,i
25900064,"Jain, Shaurya",AUS,M,,,,,1528,0,40,2009,i
3242854,"James, Charlotte",AUS,F,,,,,1548,0,20,1993,wi
3262340,"James, Christopher",AUS,M,,,,,1506,0,40,1998,i
3281248,"Jamieson, Thomas",AUS,M,,,,,1670,0,40,2002,
3248526,"Janarthanan, Abinesh",AUS,M,,,,,1596,0,40,2009,i
3254097,"Jansen, Michael",AUS,M,,,NA,,1613,0,20,1962,i
3234410,"Jap, Sugianto",AUS,M,,,,,1833,0,20,1954,i
3273113,"Japesh, Aditya",AUS,M,,,,,1582,0,40,2013,
3228401,"Jeanes, David",AUS,M,,,,,1527,0,20,1957,
3201139,"Jeffreys, Roger W",AUS,M,,,,,1693,0,20,1945,
3210774,"Jelic, Mato",AUS,M,,,,,1746,0,40,1965,i
3206432,"Jenkins, Keith",AUS,M,,,,,1890,0,20,1959,i
3277909,"Jensen, Jack",AUS,M,,,,,1676,0,40,1990,
3283356,"Jensen, Torsten",AUS,M,,,,,1826,0,40,1983,
3276783,"Jerry, Eithen",AUS,M,,,,ACM,1589,0,40,2012,
3273520,"Jhamb, Nikhil",AUS,M,,,,,1441,0,40,2009,
3226026,"Ji, Richard",AUS,M,,,,,1595,0,40,2007,i
3227782,"Jia, Frank",AUS,M,,,,,1852,0,20,2002,i
3241971,"Jiang, Benjamin Wise",AUS,M,,,,,1813,0,40,2009,
3225356,"Jiang, Bill",AUS,M,,,,,1992,0,20,2000,i
3262006,"Jiang, Charlie",AUS,M,,,,,1536,0,40,2007,
3236773,"Jiang, James",AUS,M,,,,,1831,0,20,2003,i
3238750,"Jigando, Mia",AUS,F,,,,ACM,1611,0,40,2007,w
3243095,"Jigando, Neo",AUS,M,,,,AFM,1746,7,40,2012,
33432040,"Jindal, Tarush",AUS,M,,,,,1578,0,40,2012,
3217795,"Jochimsen, Erik",AUS,M,,,,,1600,0,20,1952,
3200035,"Johansen, Darryl K",AUS,M,GM,,,,2399,0,10,1959,i
3282970,"Johnsen, Andrew",AUS,M,,,,,1602,0,40,1997,
3217809,"Johnson, Harry",AUS,M,,,,,1897,12,20,1988,
3244482,"Johnston, Brendan",AUS,M,,,,,1679,0,20,1970,i
3215628,"Jones, Hamish",AUS,M,,,,,1780,0,20,2001,i
3236994,"Jones, Harrison",AUS,M,,,,,1716,0,20,1994,i
3242650,"Jones, Jonathan",AUS,M,,,,,1721,7,20,1998,
3217817,"Jones, Mitchell",AUS,M,,,,,1688,0,20,1952,
3282848,"Jones, Noah",AUS,M,,,,,1739,0,40,2007,
3200876,"Jordan, William",AUS,M,FM,,NA,,2233,0,20,1957,
3234541,"Joseph, Albert",AUS,M,,,,,1615,0,40,2008,
3225615,"Joseph, Alwin",AUS,M,,,,,1685,0,20,2002,i
3214125,"Joseph, Baby",AUS,M,,,,,1667,0,20,1953,
311214498,"Jothibabu, Anandaram",AUS,M,,,,,1816,0,20,1973,
3220028,"Jovanovic, Stevan",AUS,M,,,,,1829,0,20,1936,i
3205517,"Jule, Alexandra",AUS,F,WIM,WIM,,,1977,0,20,1989,wi
3243460,"Junkeer, Johann",AUS,M,,,,,1459,0,20,1980,i
3238610,"Jurac, Anthony",AUS,M,,,,,1787,7,20,1999,
3204979,"Juszczynski, Mathew",AUS,M,,,,,1714,0,20,1969,i
3263509,"Kaake, Zacharia",AUS,M,,,,,1761,0,20,2001,i
736341,"Kabai, Zsuzsanna",AUS,F,WFM,WFM,,,2076,0,20,1995,wi
3209954,"Kabar, Basem",AUS,M,,,,,1806,0,20,1963,i
3200205,"Kagan, Naum",AUS,M,FM,,,,2178,0,20,1946,i
3244849,"Kalina, Leo",AUS,M,CM,,,,2040,0,40,2009,
3205762,"Kalisch, Tom",AUS,M,,,,,1765,0,20,1948,
3237877,"Kannan, Archit",AUS,M,,,,,1657,0,40,2008,i
3267423,"Kapantais, Petros",AUS,M,,,,,1532,0,40,2006,
3267997,"Kapodistrias, John",AUS,M,,,,,1662,0,40,1990,i
3258009,"Karaberas, Alexandros",AUS,M,,,,,1563,0,20,1997,i
3215490,"Karattiyattil, Bazli",AUS,M,,,,,1802,0,20,1997,i
12503452,"Kargosha, Bahman",AUS,M,FM,,,,2031,1,20,1978,
3260020,"Kariyawasam, Trent",AUS,M,,,,,1568,0,40,2009,
3257258,"Karnaout, Anthony",AUS,M,,,NA,,1690,0,40,2007,i
3260429,"Karouzos, Dean",AUS,M,,,,,1530,0,20,1996,i
3256430,"Karthikeyan, Manav",AUS,M,,,,,1667,0,40,2012,
3230740,"Karunagaran, Arvend",AUS,M,,,,,1786,0,20,2004,i
3234967,"Kasmir, Lawrence",AUS,M,,,,,1564,0,20,1984,i
3238334,"Kasthuri Rangan, Sowmiya",AUS,F,,,,,1751,0,20,1985,wi
3265560,"Katakam, Aadhya Sai",AUS,F,,,,,1475,0,40,2015,w
3244377,"Katakam, Deethya Sai",AUS,F,,,,,1630,0,40,2011,w
3257002,"Kavanagh, Lachlan",AUS,M,,,,,1711,0,20,1998,i
3229068,"Keast, Robert",AUS,M,,,,,1811,0,20,1953,i
3240266,"Keating, Jack",AUS,M,,,,,1806,0,20,2004,i
9996672,"Keerthiratne, Adeepa",AUS,M,,,,,1473,0,40,2009,i
3263886,"Keerthiratne, Himash",AUS,M,,,,,1738,0,40,2009,
3226964,"Keinan, Shay",AUS,M,,,,,1953,0,20,1980,i
3245381,"Kell, Brendan",AUS,M,,,,,1584,0,20,2001,i
3241734,"Kellett, Simon",AUS,M,,,,,1822,0,20,1964,i
3221911,"Kelly, Adam",AUS,M,CM,,,,1967,0,20,1996,
3254216,"Kelly, Bryce",AUS,M,,,,,1593,0,40,1992,
3230759,"Kelly, Luke",AUS,M,,,,,1642,0,20,1987,i
3268861,"Kemelfield, Harley",AUS,M,,,,,1672,0,40,1996,i
3203786,"Kempen, Leon",AUS,M,CM,,,,1973,0,20,1955,i
3263703,"Kemsley, Kevin",AUS,M,,,,,1569,11,40,1989,
3202070,"Kenmure, Jamie",AUS,M,,,FI,,1781,0,20,1987,i
3269248,"Kennedy, Neil",AUS,M,,,,,1605,0,40,1962,i
3248356,"Kennedy, Patrick",AUS,M,,,,,1491,0,40,2006,i
3269256,"Kennedy, Thomas",AUS,M,,,,,1566,0,40,2002,i
3261859,"Kerr, Carter",AUS,M,,,,,1648,0,40,2016,i
3261735,"Kerr, Lennon",AUS,M,,,,,1704,0,40,2013,i
3240789,"Kersey, William",AUS,M,,,,,1434,0,20,1979,i
3269965,"Keskar, Neeraj",AUS,M,,,,,1675,0,40,1993,i
3215504,"Kethro, Michael",AUS,M,FM,,,,2140,0,20,1999,i
3214079,"Kevork, Chris",AUS,M,,,,,1873,0,20,1980,
3280934,"Khadka, Ronav",AUS,M,,,,,1733,0,40,2014,
54146810,"Khamatgaleev, Michael",AUS,M,,,NA,,1709,0,40,2007,i
3241211,"Khamissi, Shakrokh",AUS,M,,,,,1703,0,20,1979,i
3247090,"Khan, Adnan",AUS,M,,,,,1689,0,20,1979,i
3277054,"Khodjaev, Yusuf",AUS,M,,,,,1755,0,40,2017,
3277046,"Khodjaeva, Mary",AUS,F,,,,,1680,0,40,2013,w
3261190,"Khurram, Mikyle",AUS,M,,,,,1724,0,20,2005,
3252337,"Ki, Woo Joon",AUS,M,,,,,1574,0,40,2009,i
3224120,"Kianrad, Ahmad",AUS,M,,,,,1763,0,20,1981,
3227820,"Kim, Caleb",AUS,M,,,,,1736,0,20,2004,i
3246680,"King, David",AUS,M,,,,,1820,0,20,1995,i
3263711,"King, Merson Joseph",AUS,M,,,,,1805,0,20,1979,i
3230171,"Kinsman, Craig C",AUS,M,,,,,1927,0,20,1956,i
3251543,"Kint, Noah",AUS,M,,,NA,,1680,0,40,2006,i
3275000,"Kirby, Oscar",AUS,M,,,,,1736,0,40,2009,
3254410,"Kish, Sebastian",AUS,M,,,,,1597,0,20,1992,i
3239055,"Klonis, Patrick",AUS,M,,,,,1443,0,40,2007,i
3264920,"Knight, Will",AUS,M,,,,,1617,0,40,2001,
3267547,"Kodituwakku, Binuka",AUS,M,,,,,1663,0,40,2009,
3267555,"Kodituwakku, Damhiru",AUS,M,,,,,1613,0,40,2007,
3224422,"Kodituwakku, Imanya",AUS,F,,,,,1652,0,20,2003,wi
3224430,"Kodituwakku, Risinu",AUS,M,,,,,1546,0,40,2005,i
3251160,"Koh, Shannon",AUS,M,,,,,1743,0,40,2007,i
3254550,"Kohsar, Naseem",AUS,M,,,,,1743,0,20,1936,i
3265072,"Kojic, Slavko",AUS,M,,,,,1593,0,40,1961,
3212610,"Kolak, Chris",AUS,M,,,,,1986,0,20,1965,
3214907,"Kolak, Tanya",AUS,F,,,,,1633,0,20,1961,wi
3201155,"Kolotas, Harry",AUS,M,,,,,1773,0,20,1954,i
3226034,"Kong, Dexuan",AUS,M,,,,,1789,0,40,2007,
3240460,"Kong, Nathan",AUS,M,,,,,1765,0,20,2004,i
3250032,"Kontogiorgos, Vassilis",AUS,M,,,,,1635,0,20,1978,i
3203360,"Kordahi, Nicholas",AUS,M,,,,,1905,0,20,1972,i
3257088,"Korenevski, Alex",AUS,M,,,,,1447,0,20,1999,i
3206386,"Korenevski, Oleg",AUS,M,CM,,,,1863,0,20,1947,i
3259498,"Korobitsin, Viacheslav",AUS,M,,,,,1724,0,40,1976,i
3256685,"Koshal, Ahaan",AUS,M,,,,,1408,0,40,2011,i
3229572,"Koswattage, Amila",AUS,M,,,,,1757,0,20,1985,i
3262839,"Kovvuru, Aditya",AUS,M,,,,,1487,0,40,2009,
3239926,"Kowalczyk, Piotr",AUS,M,,,,,1931,0,20,1977,i
3277917,"Kramer, Nathan",AUS,M,,,,,1865,0,40,1988,
3258955,"Kraski, Mico",AUS,M,,,,,1732,0,20,1969,i
3242161,"Krisjansen, Ivan",AUS,M,,,,,1726,0,20,1954,i
3268390,"Kritzer, Aristotle",AUS,M,,,,,1537,0,40,1999,i
311104709,"Krklec, Tom",AUS,M,,,,,1593,0,40,1998,
3216411,"Krstevski, Tristan",AUS,M,CM,,,,1973,0,20,2000,i
3258807,"Kruger, Frederick",AUS,M,,,,,1842,0,20,1982,i
3234436,"Kuba, Jonathan",AUS,M,,,,,1570,0,40,2008,
3238628,"Kucera, Steven",AUS,M,,,,,1678,0,20,1978,i
3224830,"Kuestler, Kathy",AUS,F,,,,,1668,0,20,1991,wi
3248070,"Kukrka, Sasa",AUS,M,,,,,1707,0,20,1979,i
3234568,"Kulathunga, Jayath",AUS,M,,,,,1743,0,20,1976,i
3276635,"Kulkarni, Mahesh",AUS,M,,,NA,,1503,6,40,1981,
3243117,"Kulkarni, Vedang",AUS,M,,,,,1632,0,40,2007,
3226867,"Kumar, Viney",AUS,M,,,,,1837,0,20,1998,
3272290,"Kuncoro, Harvey",AUS,M,,,,,1427,0,40,2017,
3271617,"Kuncoro, Leo",AUS,M,,,,,1578,0,40,2016,
3273873,"Kundu, Pritam",AUS,M,,,,,1791,0,40,2006,
3277445,"Kurrell, Greg",AUS,M,,,,,1676,0,40,1961,
14203049,"Kuybokarov, Temur",AUS,M,GM,,,,2458,0,10,2000,i
3224449,"Kuypers, Ron",AUS,M,,,,,1495,0,20,1953,i
3247600,"Kuzmic, Carey",AUS,M,,,,,1656,0,20,1959,i
3253937,"Kwok, Bradwell",AUS,M,,,,,1697,0,40,2007,i
3231275,"Kwong, Leron",AUS,M,,,,,1837,0,20,1990,i
3247520,"Kyaw, Michael",AUS,M,,,,,1816,0,20,1994,i
3254569,"Kyriakides, Arki",AUS,M,,,,,1629,0,20,2003,i
3248364,"La, Brian",AUS,M,,,,,1587,0,40,2009,i
3259560,"Labuzin, Alexander",AUS,M,,,,,1614,0,20,1990,
3241505,"Lade, Ian",AUS,M,,,,,1516,0,20,1996,
3217469,"Lai, Dominic",AUS,M,,,,,1773,0,20,2000,i
3221890,"Lam, Ross",AUS,M,CM,,,,1959,0,20,,i
3246817,"Lam, Vance",AUS,M,,,,,1518,0,40,2005,
3232492,"Lamovie, John",AUS,M,,,,,1455,0,20,1936,i
3240711,"Lamuri, Jun",AUS,M,,,,,1632,0,40,2007,i
3271439,"Lanaro, Val",AUS,M,,,,,1427,0,40,1965,i
3260437,"Landow, Edan",AUS,M,,,,,1764,5,20,1998,
3211800,"Lane, Clive D",AUS,M,,,,,1800,0,20,1950,i
3203301,"Lane, Gary W",AUS,M,IM,,,,2414,0,10,1964,i
3231151,"Lane, Gavin",AUS,M,,,,,1860,0,20,1974,i
3230961,"Lane, Jasmine",AUS,F,,,,,1603,0,40,2006,wi
3203794,"Lane, Nancy L",AUS,F,WIM,WIM,,,1864,0,20,1971,wi
3227332,"Lane, Ryan",AUS,M,CM,,,,1932,0,20,2004,
3202402,"Lane, Victor",AUS,M,,,,,1771,0,20,1940,i
3269264,"Latif, Farhan",AUS,M,,,,,1590,0,40,1985,i
3219151,"Lau, Andrew E",AUS,M,,,,,1741,0,20,1997,i
3272150,"Lau, Ethan",AUS,M,,,,,1846,0,40,2010,
3267105,"Lau, Laurence",AUS,M,,,,,1525,0,40,2012,i
3271919,"Lau, Winson",AUS,M,,,,,1717,0,40,1999,
3242757,"Laubbacher, Jamie",AUS,M,,,,,1902,0,20,2004,i
3237516,"Laugery, Bernard A",AUS,M,,,,,1593,0,20,1951,i
3248089,"Laurente, Allan",AUS,M,,,,,1703,0,20,1956,
3211002,"Laurie, Robert",AUS,M,,,,,1699,0,20,1943,i
3257487,"Lawes, Alexander",AUS,M,,,,,1634,0,40,2005,
3208010,"Lawson, Shane",AUS,M,,,,,1907,0,20,1962,i
3251896,"Le Messurier, Rupert",AUS,M,,,,,1530,0,20,1991,i
3277690,"Le, Harry",AUS,M,,,,,1807,0,40,1976,
3275906,"Le, Ingrid",AUS,F,,,,,1549,0,40,2009,w
3239667,"Le, Lan",AUS,M,,,,,1671,0,20,1975,i
3238970,"Le, Son",AUS,M,,,,,1420,0,40,2006,i
3257096,"Le, William",AUS,M,,,,,1510,0,40,2013,
3279219,"Lea, Joshua",AUS,M,,,,,1457,0,40,2007,
3245667,"Lea, Tim",AUS,M,,,,,1752,7,40,1958,
3228410,"Leaver, Kyle",AUS,M,CM,,,,2069,0,20,1993,
3263517,"Leck, Angus",AUS,M,,,,,1668,0,20,1995,i
3232409,"Lee, Aaron James",AUS,M,CM,,,,2056,0,20,1993,i
3254577,"Lee, Daniel",AUS,M,,,,,1850,0,20,1993,
3257894,"Lee, Ethan",AUS,M,,,,,1743,0,40,2009,
3202410,"Lee, Geoff",AUS,M,,,,,1666,0,20,1940,i
3243800,"Lee, Jayden S",AUS,M,,,,,1609,0,40,2010,i
3223639,"Lee, Joshua",AUS,M,,,,,1840,0,20,2003,i
3239748,"Lee, Joshua",AUS,M,,,,,1760,0,20,2000,i
3258637,"Lee, Juno",AUS,M,,,,,1625,0,40,1996,i
3207609,"Lee, Kam",AUS,M,,,,,1751,0,40,1958,
3275310,"Lee, Karl",AUS,M,,,,,1526,0,40,2014,
3232867,"Lee, Lachlan",AUS,M,CM,,,,1803,0,40,2008,i
3269540,"Lee, Leanne",AUS,F,,,,,1582,0,40,1998,wi
3224503,"Lee, Leon",AUS,M,,,,,1768,0,20,2001,
3250679,"Lee, Nicholas",AUS,M,,,,,1620,0,40,2012,
3259765,"Lee, Thiam Woon",AUS,M,,,,,1657,0,40,1986,
3245101,"Lee, Tim",AUS,M,,,,,1733,0,20,1952,
3274543,"Lee, Vaughn",AUS,M,,,,,1563,5,40,1965,
3264084,"Lee, William",AUS,M,,,,,1429,0,40,2015,
3252345,"Legg, Tane",AUS,M,,,,,1741,0,20,1999,i
3225690,"Leibert, Xander",AUS,M,,,,,1800,0,20,2005,i
3251551,"Leitch, Jason",AUS,M,,,,,1632,0,40,2010,i
3238512,"Leong, Benjamin",AUS,M,CM,,,,1957,0,40,2008,
3238520,"Leong, Joel",AUS,M,CM,,,,1823,0,40,2011,
3205576,"Leonhardt, Wolfgang",AUS,M,,,,,1751,4,20,1928,
3269973,"Lerc, Jamie",AUS,M,,,,,1429,0,40,2006,i
3241220,"Lescot, Florian",AUS,M,,,,,1760,0,20,1988,
3246930,"Leslie, Cathal",AUS,M,,,,,1519,0,20,1996,i
3216918,"Lester, Benjamin",AUS,M,,,,,1529,0,20,2001,i
3283453,"Levendis, Josh",AUS,M,,,,,1531,0,40,1996,
3243125,"Lever, Michael",AUS,M,,,,,1695,0,20,1955,i
3277933,"Lewis, David",AUS,M,,,,,1668,0,40,1992,
3232913,"Li, Annabel",AUS,F,,,,,1516,0,40,2010,wi
3274772,"Li, Baize",AUS,M,,,,,1730,0,40,2011,
3231356,"Li, Chuyue Angie",AUS,F,,,,,1613,0,40,2006,wi
3253759,"Li, Dj",AUS,M,,,,,1579,0,20,2004,i
3215636,"Li, Dmitry",AUS,M,,,,,1818,0,20,1997,i
3239357,"Li, Ethan",AUS,M,,,,,1462,0,40,2011,
3282104,"Li, Hanyue",AUS,F,,,,,1659,0,40,2012,w
3279499,"Li, Harry",AUS,M,,,,,1415,0,40,2017,
3245462,"Li, Ian",AUS,M,,,,,1865,0,40,2012,
3277160,"Li, Isaac",AUS,M,,,,,1500,0,40,2015,
3225836,"Li, Jackie",AUS,M,FM,,,,1945,0,20,2006,i
3260119,"Li, Jason",AUS,M,,,,,1800,0,20,1997,
3261751,"Li, Jeremy",AUS,M,,,,,1510,0,40,2014,
3267482,"Li, Jeremy",AUS,M,,,,,1623,0,40,2011,
3277704,"Li, Jerry",AUS,M,,,,,1674,0,40,1998,
3232921,"Li, Joshua",AUS,M,,,,,1699,0,40,2008,i
3267490,"Li, Lucas Maximilian",AUS,M,,,,,1532,0,40,2014,
3227146,"Li, Oliver",AUS,M,,,,,1805,0,40,2007,i
3222136,"Li, Raymond",AUS,M,,,,,1856,0,20,2000,i
3209962,"Li, Simon",AUS,M,,,,,1735,0,20,1960,i
3242897,"Li, Tedric",AUS,M,CM,,,,1961,0,40,2010,i
3258408,"Li, Terrence",AUS,M,,,,,1671,0,40,2015,
3232930,"Li, Yuze",AUS,M,,,,,1725,0,20,2006,i
3277178,"Li, Zekai",AUS,M,,,,,1592,0,40,2011,
3235343,"Liang, Joshua",AUS,M,,,,,1666,0,40,2007,
3220338,"Liang, Nick",AUS,M,,,,,1542,0,40,2006,i
3277941,"Liang, Oliver",AUS,M,,,,,1778,0,40,2012,
3244091,"Liaw, Ryan",AUS,M,CM,,,,1814,6,40,2007,
3219186,"Lim, Cassandra",AUS,F,WFM,WFM,,,1861,0,20,2004,w
3219194,"Lim, Christopher",AUS,M,CM,,,,1905,0,40,2006,i
3212130,"Lim, Denise",AUS,F,,,,,1761,0,20,1999,wi
3212122,"Lim, Ethan",AUS,M,,,,,1932,0,20,2002,i
3227618,"Lim, Jongmin",AUS,M,,,,,1762,0,20,1999,
3247333,"Lima, Marcel",AUS,M,,,,,1684,5,20,2000,
3245390,"Lin, Eric",AUS,M,,,,,1569,0,40,2006,i
3250458,"Lin, Ian",AUS,M,,,,,1759,0,20,1976,i
3215830,"Lin, Kerry",AUS,M,,,,,1933,0,20,2003,i
3250466,"Lin, Lucas",AUS,M,,,,,1812,0,40,2009,i
3259390,"Lin, Matthew",AUS,M,,,,,1703,0,40,2009,
3256448,"Lin, Matthew",AUS,M,,,,,1548,5,40,2008,
3264939,"Lin, Matthew",AUS,M,,,,,1445,0,40,2010,i
3245152,"Lin, Michelle",AUS,F,,,,,1514,0,40,2007,w
3252701,"Lin, Xianzhe",AUS,M,,,,,1616,3,40,2012,
3243818,"Lin, Zehao",AUS,M,,,,,1677,0,40,2011,
3218686,"Lindstrom, Sebastian",AUS,M,,,,,1755,0,20,2002,i
3251454,"Ling, Jun",AUS,M,,,,,1690,0,20,1990,i
3259056,"Lingineni, Khushal",AUS,M,,,,,1692,0,40,2014,
3218295,"Litchfield, Frederick",AUS,M,FM,,,,2137,0,20,1997,
3255964,"Liu, Anson",AUS,M,,,NA,,1580,0,40,1992,i
3276872,"Liu, Austin",AUS,M,,,,,1433,0,40,2014,
3274551,"Liu, Clarissa",AUS,F,,,,,1420,0,40,2016,w
3218902,"Liu, David",AUS,M,,,,,1945,0,20,2002,i
3250962,"Liu, Eric",AUS,M,,,,,1876,0,40,2007,i
3274560,"Liu, Haoqian (William)",AUS,F,,,,,1527,0,40,2012,w
3237095,"Liu, Henry",AUS,M,,,,,1628,0,40,2009,
3252710,"Liu, Isaac",AUS,M,,,,,1705,0,40,2010,
3242420,"Liu, Josh",AUS,M,,,,,1725,0,40,2012,
3279570,"Liu, Joshua",AUS,M,,,,AFM,1550,4,40,2012,
3245160,"Liu, Joy",AUS,F,WCM,WCM,,,1763,0,40,2009,w
3242064,"Liu, Kevin",AUS,M,,,,,1534,0,40,2007,
3253538,"Liu, Mike",AUS,M,,,,,1499,4,40,2011,
3207617,"Liu, Nicholas",AUS,M,,,,,1921,0,20,1995,i
3248372,"Liu, Rocky",AUS,M,,,,,1515,0,40,2011,i
3242447,"Liu, Ryan Chengji",AUS,M,,,,,1651,0,40,2011,i
3245004,"Liu, William",AUS,M,,,,,1416,0,40,2012,
3210588,"Liu, Yi",AUS,M,FM,,,,2347,0,20,1997,
3266729,"Liyanage, Nithuli",AUS,F,,,,,1651,6,40,2011,w
3213951,"Lo, Willis",AUS,M,,,,,2012,0,20,1997,
3210383,"Loh, Zachary",AUS,M,FM,,,,2040,0,20,1999,i
3206416,"Lojanica, Zdravko",AUS,M,,,,,1959,0,20,1953,i
3234975,"Lombardi, Marco",AUS,M,,,,,1712,0,20,1986,i
3249271,"Longhurst, Mark",AUS,M,,,,,1579,0,20,1986,i
3271943,"Lopata, Felix",AUS,M,,,,,1598,0,40,2009,
3263800,"Lopis, Rick G",AUS,M,,,,,1897,7,40,1981,
3209563,"Losiv, Edward",AUS,M,,,,,1839,0,20,1994,i
3235815,"Louie, Simon",AUS,M,,,,,1607,0,20,1982,
3203506,"Lovejoy, David",AUS,M,,,,,1907,0,20,1944,i
3208850,"Low, Frank",AUS,M,,,,,1768,0,20,1939,i
3273750,"Lowe, Adrian",AUS,M,,,,,1499,0,40,1973,
3277186,"Lu, Alfred",AUS,M,,,,,1477,0,40,2011,
3284506,"Lu, Ann",AUS,F,,,,,1453,0,40,2011,w
3219208,"Lu, Lillian",AUS,F,WFM,WFM,"FI,FA",,1760,0,20,2003,w
3254976,"Lucas, Peter",AUS,M,,,,,1633,0,20,1956,
3202267,"Luchtmeijer, Anthonie Pieter",AUS,M,,,,,2031,0,20,1956,i
3219216,"Lumpreiks, Ryan",AUS,M,,,,,1879,0,20,2000,i
3212467,"Lutley, Philip",AUS,M,,,,,1753,0,20,1983,i
3236030,"Ly, Kevin",AUS,M,,,,,1841,0,20,1998,i
3204405,"Ly, Moulthun",AUS,M,GM,,,,2460,0,10,1991,
3204308,"Ly, Thai",AUS,M,,,,,1914,0,20,1978,
