fideid,name,country,sex,title,w_title,o_title,foa_title,rating,games,k,birthday,flag
3243800,"Lee, Jayden S",AUS,M,,,,,1707,0,40,2010,
3225755,"Lee, Joel",AUS,M,,,,,1796,0,40,1999,i
3232158,"Lee, John L",AUS,M,,,,,1790,0,40,1964,i
3223639,"Lee, Joshua",AUS,M,,,,,1900,0,20,2003,i
3258637,"Lee, Juno",AUS,M,,,,,1604,0,40,1996,
3232867,"Lee, Lachlan",AUS,M,CM,,,,1914,0,40,2008,i
3224503,"Lee, Leon",AUS,M,,,,,1906,0,20,2001,
3261514,"Lee, Lucas",AUS,M,,,,,1556,0,40,2008,
3203280,"Lee, Michelle",AUS,F,,,,,1933,0,20,1990,wi
3250679,"Lee, Nicholas",AUS,M,,,,,1606,0,40,2012,
3252248,"Lee, Nicholas",AUS,M,,,,,1602,0,40,1994,i
3228215,"Lee, Su-Ann",AUS,M,,,,,1671,0,40,1972,i
3259765,"Lee, Thiam Woon",AUS,M,,,,,1643,0,40,1986,
3263339,"Lee, Timothy",AUS,M,,,,,1646,5,40,2010,
3274543,"Lee, Vaughn",AUS,M,,,,,1670,3,40,1965,
3264084,"Lee, William",AUS,M,,,,,1422,0,40,2015,
3270971,"Lee, Zachary",AUS,M,,,,,1489,0,40,2015,
3252043,"Leech, Martin",AUS,M,,,,,1744,0,20,1975,
3252345,"Legg, Tane",AUS,M,,,,,1689,0,40,1999,i
3206408,"Lei, Yitao",AUS,M,,,,,1915,0,40,1993,i
3225690,"Leibert, Xander",AUS,M,,,,,1810,0,20,2005,i
3251551,"Leitch, Jason",AUS,M,,,,,1789,6,40,2010,
3212629,"Lekkas, Frank",AUS,M,,,,,2036,0,20,1992,i
3225240,"Lendvai, Tibor",AUS,M,,,,,1688,0,20,1959,
3261310,"Leninraj, Harini",AUS,F,,,,,1428,0,40,2011,wi
3238512,"Leong, Benjamin",AUS,M,CM,,,,2112,0,40,2008,
3238520,"Leong, Joel",AUS,M,CM,,,,2018,0,40,2011,
3225518,"Leong, Timothy",AUS,M,,,,,1746,0,40,2003,i
3254259,"Leong-La, Callista",AUS,F,,,,,1621,0,40,2005,wi
3205576,"Leonhardt, Wolfgang",AUS,M,,,,,1764,3,20,1928,
3234932,"Leontyev, Leon",AUS,M,,,,,1830,0,20,1981,
3202003,"Leskiewicz, Maksymilian",AUS,M,,,,,2324,0,20,1979,i
3200639,"Lester, George E",AUS,M,,,,,1946,0,20,1969,
3226484,"Leurs, Matthew",AUS,M,,,,,1665,0,40,1984,i
3200183,"Levi, Eddy L",AUS,M,FM,,,,2147,0,20,1952,i
3200884,"Lewinsky, Stephen",AUS,M,,,,,2240,0,40,1955,i
3205908,"Lewski, Toby",AUS,M,,,,,1887,0,20,1938,i
3261743,"Ley, Nick",AUS,M,,,,,1561,0,40,2006,i
3210375,"Leyzerman, Almog",AUS,M,,,,,1644,0,40,1999,i
3230317,"Li, Allan",AUS,M,,,,,1699,0,20,2005,i
3264602,"Li, Andrew",AUS,M,,,,,1775,0,40,1995,
3232913,"Li, Annabel",AUS,F,,,,,1434,0,40,2010,wi
3257908,"Li, Anthony",AUS,M,,,,,1534,0,40,2010,i
3250229,"Li, Ashton",AUS,M,,,,,1690,0,40,2011,
3255824,"Li, Austin",AUS,M,,,,,1575,0,40,2013,
3274772,"Li, Baize",AUS,M,,,,,1780,3,40,2011,
3270572,"Li, Chen",AUS,F,,,,,1594,0,40,1998,w
3231356,"Li, Chuyue Angie",AUS,F,,,,,1737,0,20,2006,w
3236609,"Li, Cynthia",AUS,F,,,,,1506,0,40,2008,wi
3253759,"Li, Dj",AUS,M,,,,,1489,0,40,2004,i
3215636,"Li, Dmitry",AUS,M,,,,,1856,0,40,1997,i
3239357,"Li, Ethan",AUS,M,,,,,1601,0,40,2011,
3282104,"Li, Hanyue",AUS,F,,,,,1626,0,40,2012,w
3279499,"Li, Harry",AUS,M,,,,,1414,6,40,2017,
3253520,"Li, Henry",AUS,M,,,,,1482,0,40,2013,i
3245462,"Li, Ian",AUS,M,,,,,1744,0,40,2012,
3225836,"Li, Jackie",AUS,M,FM,,,,2136,0,20,2006,
3260119,"Li, Jason",AUS,M,,,,,1737,0,20,1997,
3231925,"Li, Jason",AUS,M,,,,,1671,0,20,2005,i
3278484,"Li, Jayden",AUS,M,,,,,1475,0,40,2013,
3261751,"Li, Jeremy",AUS,M,,,,,1558,0,40,2014,
3267482,"Li, Jeremy",AUS,M,,,,,1521,0,40,2011,
3243273,"Li, Jiani",AUS,F,,,,,1653,0,40,2008,wi
3265986,"Li, Jin Shan",AUS,F,,,,,1497,0,40,2010,wi
3265684,"Li, Joel",AUS,M,,,,,1563,0,40,2008,
3232921,"Li, Joshua",AUS,M,,,,,1759,0,40,2008,i
3264718,"Li, Liyuan",AUS,M,,,,,1504,0,40,2010,
3267490,"Li, Lucas Maximilian",AUS,M,,,,,1498,0,40,2014,
3273610,"Li, Max",AUS,M,,,,,1819,0,40,2006,
3281507,"Li, Nigel",AUS,M,,,,,1571,0,40,2010,
3227146,"Li, Oliver",AUS,M,,,,,1804,0,40,2007,i
3222136,"Li, Raymond",AUS,M,,,,,1858,0,40,2000,i
3209962,"Li, Simon",AUS,M,,,,,1726,0,40,1960,i
3242897,"Li, Tedric",AUS,M,CM,,,,2066,0,40,2010,
3258408,"Li, Terrence",AUS,M,,,,,1821,0,40,2015,
3216420,"Li, William",AUS,M,,,,,1666,0,40,2003,i
3269094,"Li, Yicheng",AUS,F,,,,,1844,0,40,2010,w
3232930,"Li, Yuze",AUS,M,,,,,1684,0,20,2006,i
311214540,"Li, Zhenhua",AUS,M,,,,,1647,0,40,1982,i
3273962,"Li-Zeng, Richard",AUS,M,,,,,1416,2,40,2016,
3283267,"Lian, Mark",AUS,M,,,,,1416,0,40,2013,
3235343,"Liang, Joshua",AUS,M,,,,,1580,0,40,2007,
3220338,"Liang, Nick",AUS,M,,,,,1537,0,40,2006,i
3277941,"Liang, Oliver",AUS,M,,,,,1588,0,40,2012,
3229505,"Liang, Raymond",AUS,M,,,,,1709,0,40,1997,i
3246167,"Liao, Jingni",AUS,M,,,,,1730,0,40,2007,i
3244091,"Liaw, Ryan",AUS,M,CM,,,,1964,0,40,2007,
3204049,"Lichter, Jonathan",AUS,M,,,,,1889,0,40,1954,i
3205584,"Lilly, Richard",AUS,M,,,,,1840,0,20,1936,i
3262022,"Lillywhite, Harry",AUS,M,,,,,1441,0,40,2007,i
3219186,"Lim, Cassandra",AUS,F,WFM,WFM,,,1908,0,20,2004,w
3219194,"Lim, Christopher",AUS,M,CM,,,,1965,0,20,2006,i
3212130,"Lim, Denise",AUS,F,,,,,1821,0,20,1999,wi
3212122,"Lim, Ethan",AUS,M,,,,,1868,0,20,2002,i
3227618,"Lim, Jongmin",AUS,M,,,,,1740,0,20,1999,
3233529,"Lim, Nash",AUS,M,,,,,1677,0,40,2005,i
3241866,"Lim, Neiss",AUS,M,,,,,1612,0,40,2002,i
3247333,"Lima, Marcel",AUS,M,,,,,1625,4,20,2000,
3271846,"Lin, Adrian",AUS,M,,,,,1690,0,40,2008,
3218678,"Lin, Emily",AUS,F,,,NA,,1803,0,20,2004,wi
3245390,"Lin, Eric",AUS,M,,,,,1565,0,40,2006,i
3250458,"Lin, Ian",AUS,M,,,,,1617,0,40,1976,i
3237079,"Lin, Ian C",AUS,M,,,,,1635,0,40,2005,i
3215830,"Lin, Kerry",AUS,M,,,,,1997,0,20,2003,
3250466,"Lin, Lucas",AUS,M,,,,,1708,0,40,2009,i
3259390,"Lin, Matthew",AUS,M,,,,,1598,0,40,2009,
3256448,"Lin, Matthew",AUS,M,,,,,1584,0,40,2008,
3245152,"Lin, Michelle",AUS,F,,,,,1668,0,40,2007,w
3267580,"Lin, Oscar",AUS,M,,,,,1689,0,40,2008,i
3235351,"Lin, Thomas",AUS,M,,,,,1651,0,40,2005,i
3252698,"Lin, Xianchen (Mason)",AUS,M,,,,,1593,0,40,2015,
3252701,"Lin, Xianzhe",AUS,M,,,,,1792,0,40,2012,
3243818,"Lin, Zehao",AUS,M,,,,,1725,0,40,2011,
3205592,"Lin, Zhigen Wilson",AUS,M,,,,,2142,0,20,1993,i
3204650,"Lindberg, Douglas",AUS,M,,,,,2055,0,20,1988,i
3259056,"Lingineni, Khushal",AUS,M,,,,,1795,4,40,2014,
3260640,"Linke, Brendan",AUS,M,,,,,1614,0,40,1988,i
3235890,"Lintern, Melvyn",AUS,M,,,,,1746,0,40,1957,i
3260577,"Linton, Jari",AUS,M,,,,,1631,0,40,2000,i
3203182,"Lip, Catherine",AUS,F,WFM,WFM,,,2052,0,20,1986,wi
3202550,"Lip, Michael",AUS,M,,,,,2086,0,20,1983,i
3266974,"Liporada, Alejandro",AUS,M,,,,,1617,0,40,1981,i
3205606,"List, Ross",AUS,M,,,,,1813,0,20,1961,i
3208044,"Liston, Howard",AUS,M,,,,,1755,0,20,1949,
3218295,"Litchfield, Frederick",AUS,M,FM,,,,2174,0,20,1997,
3222349,"Little, Ian",AUS,M,,,,,1759,0,40,1983,i
3262758,"Little, James K",AUS,M,,,,,1545,0,40,1980,i
3232573,"Littleboy, Bruce",AUS,M,,,,,1879,0,40,1965,i
3227073,"Liu, Andrew",AUS,M,,,,,1510,0,40,2005,i
3255964,"Liu, Anson",AUS,M,,,NA,,1580,0,20,1992,
3233618,"Liu, Charlie",AUS,M,,,,,1565,0,20,2005,i
3218902,"Liu, David",AUS,M,,,,,1996,0,20,2002,i
3250962,"Liu, Eric",AUS,M,,,,,1933,0,40,2007,
3232417,"Liu, Ethan Yi",AUS,M,,,,,1560,0,40,2006,i
3274560,"Liu, Haoqian (William)",AUS,F,,,,,1728,6,40,2012,w
3237095,"Liu, Henry",AUS,M,,,,,1761,0,40,2009,
3273202,"Liu, Hubo (andrew)",AUS,M,,,,,1676,0,40,2009,
3252710,"Liu, Isaac",AUS,M,,,,,1847,0,40,2010,
3230074,"Liu, Jim",AUS,M,,,,,1419,0,40,2005,i
3242420,"Liu, Josh",AUS,M,,,,,1814,3,40,2012,
3279570,"Liu, Joshua",AUS,M,,,,AFM,1527,0,40,2012,
3245160,"Liu, Joy",AUS,F,WCM,WCM,,,1752,2,40,2009,w
3242064,"Liu, Kevin",AUS,M,,,,,1563,0,40,2007,
3278476,"Liu, Lucas",AUS,M,,,,,1562,0,40,2011,
3253538,"Liu, Mike",AUS,M,,,,,1553,3,40,2011,
3283194,"Liu, Nathaniel",AUS,M,,,,,1490,0,40,2012,
3207617,"Liu, Nicholas",AUS,M,,,,,1926,0,40,1995,i
3240487,"Liu, Ronald",AUS,M,,,,,1695,2,40,2011,
3242447,"Liu, Ryan Chengji",AUS,M,,,,,1773,3,40,2011,
3211010,"Liu, Steven Hern",AUS,M,,,,,1924,0,20,1962,i
3245004,"Liu, William",AUS,M,,,,,1498,0,40,2012,
3210588,"Liu, Yi",AUS,M,FM,,,,2263,0,20,1997,
3259404,"Liu, Zihan",AUS,M,,,,,1672,0,40,2009,i
3258211,"Liyanage, Dewmi",AUS,F,,,,,1455,0,40,2011,wi
3266729,"Liyanage, Nithuli",AUS,F,,,,,1639,4,40,2011,w
3276562,"Liyanage, Tinuka",AUS,M,,,,,1428,0,40,2013,
3202356,"Lloyd, Adrian",AUS,M,,,,,2236,0,20,1964,i
3205398,"Lo, Anthony",AUS,M,,,,,1914,0,40,1987,i
3233626,"Lo, Jonathan",AUS,M,,,,,1788,0,40,2007,i
3236617,"Lo, Micah",AUS,M,,,,,1522,0,40,2010,i
3213951,"Lo, Willis",AUS,M,,,,,2067,0,20,1997,
3234169,"Loeu, Vincent",AUS,M,,,,,1554,0,40,2004,i
3268535,"Loftus, James",AUS,M,,,,,1560,0,40,2004,
3203204,"Loh, Bradley",AUS,M,,,,,2156,0,40,1978,i
3210383,"Loh, Zachary",AUS,M,FM,,,,2140,0,20,1999,i
3206416,"Lojanica, Zdravko",AUS,M,,,,,1960,0,20,1953,i
3214990,"London, Shane",AUS,M,,,,,1777,0,20,1955,i
3262855,"Lonnen, Ashton",AUS,M,,,,,1479,0,40,2008,
3257584,"Lonnen, James",AUS,M,,,,,1587,0,20,2005,
3271943,"Lopata, Felix",AUS,M,,,,,1596,2,40,2009,
3242609,"Lopes, Anthony",AUS,M,,,,,1579,0,40,1956,i
3263800,"Lopis, Rick G",AUS,M,,,,,1825,0,40,1981,
3272052,"Lord-Riley, Koewyn",AUS,M,,,,,1646,0,40,2004,
3251560,"Lou, Thomas Heng",AUS,M,,,,,1595,0,40,2008,i
3215237,"Loucas, Carl",AUS,M,,,,,1721,0,20,2002,i
3215245,"Loucas, George",AUS,M,,,,,1618,0,40,1955,i
3235050,"Loughlin, Tom",AUS,M,,,,,1616,0,20,1960,
3215334,"Louie, Jared",AUS,M,CM,,,,1929,0,20,1998,i
3215342,"Louie, Ryan",AUS,M,FM,,,,2015,0,20,1996,i
3235815,"Louie, Simon",AUS,M,,,,,1617,0,20,1982,
3206599,"Loveband, Robert",AUS,M,,,,,1800,1,20,1961,
3208052,"Lovegrove, Adam",AUS,M,,,,,1540,2,20,1962,
3203506,"Lovejoy, David",AUS,M,,,,,1798,0,20,1944,
3230007,"Low, Darrian",AUS,M,,,,,1765,0,40,1997,i
3208850,"Low, Frank",AUS,M,,,,,1728,0,20,1939,i
3214729,"Low, Samuel",AUS,M,,,,,1910,0,20,1978,
3273750,"Lowe, Adrian",AUS,M,,,,,1552,3,40,1973,
3262480,"Lowe, Daniel",AUS,M,,,,,1625,3,40,2013,
3210782,"Lower, Kevin",AUS,M,,,,,1671,0,20,1944,i
3235653,"Lowgren, Jesper",AUS,M,,,,,1813,0,40,1965,i
3262090,"Lu, Jennifer",AUS,F,,,,,1420,0,40,2006,w
3219208,"Lu, Lillian",AUS,F,WFM,WFM,"FI,FA",,1879,11,20,2003,w
3271170,"Lu, Payne",AUS,M,,,,,1610,0,40,2013,
3275981,"Lu, Qingnan",AUS,M,,,,,1485,0,40,2012,
3214486,"Lua, Jowenn Sy",AUS,M,,,,,2088,0,40,1981,i
3204367,"Lubarsky, Kostia",AUS,M,,,,,2081,0,40,1988,i
311105223,"Lucas, Bradley",AUS,M,,,,,1868,0,40,2000,
3237931,"Lucas, Gordon",AUS,M,,,,,1518,0,40,1975,i
3254976,"Lucas, Peter",AUS,M,,,,,1607,1,20,1956,
3202267,"Luchtmeijer, Anthonie Pieter",AUS,M,,,,,1974,0,20,1956,
3244105,"Lue, Chee Seng",AUS,M,,,,,1813,0,20,1989,
3205045,"Lugo, Ruperto",AUS,M,,,,,2055,0,20,1990,i
3228959,"Lugovskoy, Andrey",AUS,M,,,,,1774,0,20,2001,i
3227987,"Luke-Paredi, Jack",AUS,M,,,,,1681,0,40,2002,i
3220346,"Lumpreiks, Stuart",AUS,M,,,,,1708,0,40,2002,i
3237451,"Lumsdon, David",AUS,M,,,,,1690,0,40,1969,i
3245489,"Lunn, Brendan",AUS,M,,,,,1600,0,40,2002,i
3277780,"Luo, Andy Kaiyang",AUS,M,,,,,1493,0,40,2012,
3274780,"Luo, Caleb",AUS,M,,,,,1423,1,40,2016,
3237532,"Luo, Kai",AUS,M,,,,,1659,0,40,1994,i
3274799,"Luo, Lei",AUS,M,,,,,1501,1,40,1982,
3223647,"Luo, Ramon",AUS,M,,,,,1654,0,20,2006,i
3223655,"Luo, Ricky",AUS,M,,,,,1713,0,20,2003,i
3281515,"Ly, Jordan",AUS,M,,,,,1578,1,40,2014,
3204405,"Ly, Moulthun",AUS,M,GM,,,,2469,0,10,1991,
3204308,"Ly, Thai",AUS,M,,,,,1896,3,20,1978,
3232662,"Ly-Liu, Alexavier",AUS,M,,,,,1851,0,20,2006,i
3204340,"Lycett, Garry",AUS,M,,,,,1816,0,20,1960,i
3210391,"Lyons, Linden",AUS,M,,,,,1753,0,40,1985,i
3242226,"Lyu, Taifeng (Matt)",AUS,M,,,,,1858,0,40,2009,
3245497,"Ma, Daniel",AUS,M,,,,,1693,0,40,2004,i
3240290,"Ma, Kerwin",AUS,M,,,,,1763,0,40,2004,i
3273636,"Ma, Yoanna (youyang)",AUS,F,,,,,1651,0,40,2009,w
3214800,"MacAdam, Alex",AUS,M,,,,,1839,0,20,1998,i
3227081,"Macak, Sean",AUS,M,,,,,1690,0,40,2003,i
3267911,"Macaraeg, Gavin",AUS,M,,,,,1549,0,40,2007,i
3263355,"Macdonald, Harrison",AUS,M,,,,,1552,0,40,2008,i
3238105,"Macfarlane, John D",AUS,M,,,,,1767,0,20,1953,i
3220036,"Macgillivray, Ken",AUS,M,,,,,1684,0,40,1931,i
3243427,"Macgregor, Angus",AUS,M,,,,,1542,0,40,1965,i
3206556,"Machell, Don",AUS,M,,,,,2049,0,20,,i
3244610,"Macmillan, Jonathan",AUS,M,,,,,1583,2,20,1962,
3207013,"Macmillan, Malcolm",AUS,M,,,,,1803,0,40,1940,i
3244253,"Macmullin, Owen",AUS,M,,,,,1727,0,40,2011,
3282791,"Madan, Kyra",AUS,F,,,,,1639,2,40,2011,w
3237460,"Madden, Judd",AUS,M,,,,,1760,0,40,1984,i
3210790,"Mading, John Thon",AUS,M,,,,,1574,0,40,1977,i
3273679,"Madoc, James",AUS,M,,,,,1690,1,40,2016,
3250245,"Mag, Attila",AUS,M,,,,,1761,0,40,1979,i
3254984,"Magden, Deniz",AUS,M,,,,ACM,1487,0,40,2007,
3248097,"Magesh, Devahuti",AUS,F,,,,,1497,1,40,2012,w
3260143,"Magesh, Sharav",AUS,M,,,,,1464,2,40,2015,
3228223,"Maggs, Derwent",AUS,M,,,,,2025,4,20,1984,
3221385,"Maguire, Tom",AUS,M,,,NA,,2153,0,20,1999,i
3238270,"Mahal, Ajay",AUS,M,,,,,1797,0,40,1963,i
3274195,"Mahar, Declan",AUS,M,,,,,1601,1,40,2013,
3245837,"Mahasuar, Kanishk",AUS,M,,,,,1661,0,40,2009,
3223663,"Maheshwari, Shrey",AUS,M,,,,,1580,0,40,2003,i
3232395,"Mahmoodi, Yama",AUS,M,,,,,1872,0,40,1981,i
3268004,"Maizener, Marc-Olivier",AUS,M,,,,,1571,0,40,1992,
3270076,"Maizener, Pierre",AUS,M,,,,,1488,0,40,1985,
3260062,"Majety, Rohan",AUS,M,,,,,1408,2,40,2013,
3251179,"Majidi, Issa",AUS,M,,,,,1808,0,40,2010,
3244911,"Majumder, Harun",AUS,M,,,,,1655,0,40,1977,i
3213781,"Malejewicz, Alexander",AUS,M,,,,,1821,0,40,,i
3272176,"Maleki, Aiden",AUS,M,,,,,1787,3,40,2011,
3273768,"Maleki, Michael",AUS,M,,,,,1624,3,40,1974,
3215644,"Maligin, William",AUS,M,CM,,,,1904,0,20,2002,i
3259641,"Malik, Faaiz",AUS,M,,,,,1615,0,40,2006,i
3250040,"Maljkovic, Nikola",AUS,M,,,,,1658,2,40,2010,
3246396,"Maltman, Matthew",AUS,M,,,,,1653,0,20,1998,
3246256,"Man, Jonathan",AUS,M,,,,,1621,0,40,1961,i
3207170,"Mandla, Blair",AUS,M,CM,,,,2126,0,20,1989,i
3227901,"Mane, Arica",AUS,F,,,,,1582,0,40,2006,wi
3229645,"Mangalaganesh, Rahul",AUS,M,,,,,1606,0,20,2005,
3226425,"Mangalaganesh, Shruthi",AUS,F,,,,,1578,0,40,2001,wi
3243613,"Manganas, Alexander",AUS,M,,,,,1767,2,40,2004,
3250253,"Mangini, Ryan",AUS,M,,,,,1675,0,40,1997,
3223159,"Mangrobang, Noel",AUS,M,,,,,1935,4,20,1966,
3232271,"Manivannan, Akshayan",AUS,M,,,,,1671,0,40,2004,i
3232263,"Manivannan, Ashwin",AUS,M,,,,,1587,0,40,2006,i
3235432,"Mann, Anthony",AUS,M,,,,,1816,0,20,1994,i
3234576,"Manoji, Deves",AUS,M,,,,,1668,4,40,2010,
3226581,"Manuneedhi, Kabilan",AUS,M,,,,,1678,0,20,2001,i
3250261,"Manwarring, Stephen",AUS,M,,,,,1495,0,40,1954,
3276350,"Mao, Amber",AUS,F,,,,,1418,0,40,2011,w
3217345,"Mapili, Eliza",AUS,F,,,,,1674,0,40,2001,wi
3267822,"Marasinghe, Claire",AUS,F,,,,,1572,2,40,2010,w
3261956,"Marchegiani, Davide",AUS,M,,,,,1771,0,40,1992,i
3274055,"Marcotrigiano, Diana",AUS,F,,,,,1482,0,40,1977,w
3226280,"Marcuson, Danny",AUS,M,,,,,1782,0,20,1989,i
3246825,"Mares, Jared",AUS,M,,,,,1692,0,40,2003,i
3242005,"Maria, Alistair",AUS,M,,,,,1865,0,40,2010,
3282228,"Marinov, Milen",AUS,M,,,,,1746,0,40,1974,
3225321,"Maris, Fred A",AUS,M,,,,,1767,0,20,1944,i
3225330,"Maris, Natalie A",AUS,F,,,,,1741,0,20,1980,wi
3206440,"Maris, Robert",AUS,M,,,,,1901,2,20,1966,
3266672,"Marko, Paja",AUS,M,,,,,1609,1,20,1956,
3228231,"Markou, Victor",AUS,M,,,,,1415,2,20,1942,
3211436,"Markovitz, Neil",AUS,M,,,,,1934,0,20,1953,i
3211444,"Marks, Joe",AUS,M,,,,,1613,0,20,1942,
3245608,"Marquez Zarauz, Euan",AUS,M,,,,,1625,0,40,2000,
3257320,"Marrero, Raymil",AUS,M,,,,,1701,0,40,1977,i
3240045,"Marriott, Max",AUS,M,,,,,1749,0,20,2001,i
3207021,"Marsden, John A",AUS,M,,,,,1880,0,20,1967,
3220427,"Marsh, David",AUS,M,,,,,1816,4,20,2001,
3220435,"Marsh, Luke",AUS,M,,,,,1858,0,20,2003,i
3256138,"Marsh, Sam",AUS,M,,,NA,,1636,0,40,1998,i
3261867,"Marshall, Brendan",AUS,M,,,,,1601,0,40,1996,i
3200566,"Martin, Anne P.",AUS,F,,,,,2025,0,20,1961,wi
3274063,"Martin, Benjamin",AUS,M,,,,,1716,5,20,1991,
3273121,"Martin, Ethan",AUS,M,,,,,1548,0,40,2006,
3210090,"Martin, James",AUS,M,,,,,1829,0,20,1966,i
3226786,"Martin, Noelle",AUS,M,,,,,1533,0,40,1994,i
3240991,"Martinese, Alessandro",AUS,M,,,,,1442,0,40,2012,i
3214826,"Martinez, Octavio",AUS,M,,,,,1872,0,20,1972,i
3265773,"Martinez, Ruben",AUS,M,,,,,1717,0,40,1953,i
3272060,"Maschkowsky, Alec",AUS,M,,,,,1632,0,40,1950,
3259773,"Mason, Daniel",AUS,M,,,,,1446,0,40,1975,
3210863,"Mason, Joanne",AUS,F,,,,,1653,0,40,1997,wi
3259781,"Mason, Kynan",AUS,M,,,,,1604,0,40,2010,
3210871,"Mason, Stuart",AUS,M,,,,,1904,0,20,1998,i
3230546,"Massam, Justin",AUS,M,,,,,1686,0,20,1989,i
3271625,"Matery, David",AUS,M,,,,,1439,0,40,1997,i
3222713,"Mather, Andrew",AUS,M,,,,,1883,0,20,1998,
3200264,"Matheson, Laurence",AUS,M,,,,,2253,0,20,1996,i
3230988,"Mathew, Shanto",AUS,M,,,,,1605,0,40,1988,i
3226972,"Mathur, Neetesh",AUS,M,,,,,1568,0,40,1975,i
3239365,"Mathur, Rohitansh",AUS,M,,,,,1436,0,40,2008,i
3242838,"Matijas, Dejan",AUS,M,,,,,1622,3,20,1971,
3254836,"Matson, John",AUS,M,,,,,1523,0,40,1938,
3228576,"Matsuura, Keanu",AUS,M,,,,,1788,0,40,2004,i
3228436,"Matthai, Carsten",AUS,M,,,,,1767,0,40,1969,i
3283798,"Matthews, Aaron",AUS,M,,,,,1721,0,40,1978,
3237290,"Matthews, Ben",AUS,M,,,,,1541,0,40,2002,i
3259137,"Maujean, Jean Michel",AUS,M,,,,,1597,0,40,1983,i
3224180,"Maunders, Myiesha",AUS,F,,,NA,,1740,0,20,2005,w
3247970,"Maure, Eric",AUS,M,,,,,1582,0,20,1975,i
3249816,"Mautner, Thomas",AUS,M,,,,,1705,0,40,1935,i
3205940,"Mavroidis, Jim",AUS,M,,,,,1879,0,20,1964,i
3200604,"Mayblom, Lyn G.",AUS,F,,,,,2005,0,20,,wi
3281787,"Maynes, Angelo",AUS,M,,,,,1629,7,40,1980,
3232948,"Mazay, Adam",AUS,M,,,,,1925,0,20,1997,i
3230015,"McAteer, Ian",AUS,M,,,,,1744,5,20,1961,
3202976,"McBride, Kelvin",AUS,M,,,,,2082,0,40,1974,i
3203964,"McCart, Richard",AUS,M,,,,,1863,0,20,,i
3206602,"McCart, Roger",AUS,M,,,,,1792,0,20,1951,i
3269990,"McCarthy, Anthony",AUS,M,,,,,1497,0,40,1989,i
3215350,"McCarthy, Oliver",AUS,M,,,,,1766,0,20,1995,i
3278786,"McCarthy, William",AUS,M,,,,,1500,0,40,2009,
3242668,"McCartney, Connor",AUS,M,,,,AFM,1678,0,20,2003,i
3272443,"McClusky, Patrick",AUS,M,,,,,1834,0,40,2005,
3211681,"McClymont, Brodie",AUS,M,IM,,,,2386,0,10,1992,
3210936,"McCook, Jake",AUS,M,,,,,1980,0,20,1995,i
3246833,"McCorkell, Joshua",AUS,M,,,,,1662,0,40,2006,i
3225364,"McCutcheon, Alistair",AUS,M,,,,,1783,0,20,2003,i
3256847,"McDonald, Aidan",AUS,M,,,,,1459,0,40,2004,i
3239675,"McDonald, Nico",AUS,M,,,,,1471,0,40,1974,
3247350,"McDonald, Sean",AUS,M,,,,,1626,0,40,1995,i
3202674,"McEachern, Graham",AUS,M,,,,,1596,0,40,1952,i
3269108,"McElroy, Jack",AUS,M,,,,,1751,0,40,2007,
3265994,"McEwan, Hayden",AUS,M,,,,,1601,0,40,1996,
3279383,"McGaughey, Elias",AUS,M,,,,,1545,0,40,2009,
3254704,"McGinty, Aidan",AUS,M,,,,,1785,0,40,2001,i
3228053,"McGowan, Cameron",AUS,M,IM,,,,2149,0,20,2003,
3237478,"McGrath, Callum",AUS,M,,,,,1655,0,40,2004,i
3264092,"McGrath, Tristan",AUS,M,,,,,1514,0,40,2011,
3207080,"McGregor, Allan",AUS,M,,,,,1998,0,40,1984,i
3243281,"McGregor, Mike",AUS,M,,,,,1658,3,20,1959,
3266460,"McGruddy, Jacob",AUS,M,,,,,1692,0,40,1999,i
3214222,"McInnes, Peter",AUS,M,,,,,1686,0,40,1964,i
3206521,"McIntyre, Brock",AUS,M,,,,,1951,0,40,1989,i
3241874,"McIntyre, Cameron",AUS,M,,,,,1501,0,40,2001,i
3227502,"McIntyre, Charlie",AUS,M,,,,,1599,0,20,1952,i
3232182,"McIntyre, Julian",AUS,M,,,,,1700,0,20,2004,
3206610,"McKenzie, Mark",AUS,M,,,,,1611,0,20,1960,i
3257177,"McKinnon, Luke",AUS,M,,,,,1549,0,40,1996,i
3280080,"McLean, Cohen",AUS,M,,,,,1706,0,40,2010,
3232581,"McLean, Matthew",AUS,M,,,,,1809,0,40,1982,i
3242595,"McLean, Nathan",AUS,M,,,,,1741,0,40,1984,i
3236730,"McNamara, Aaron",AUS,M,,,,,1501,0,40,1993,i
3264840,"McNamara, Elijah",AUS,M,,,,,1642,0,40,2000,
3203425,"McNamara, Gary",AUS,M,FM,,,,2061,0,20,1985,
3225577,"McPhee, Benjamin A",AUS,M,,,,,1922,0,40,1985,i
3215512,"McPherson, Erick",AUS,M,,,,,1713,0,40,1955,i
3254844,"McQueen, James",AUS,M,,,,,1790,0,40,1999,i
3229416,"McQuilkin, Graeme",AUS,M,,,,,1735,0,40,1972,
3229190,"McRitchie, Samuel",AUS,M,,,,,1584,0,40,1998,i
3242676,"Mearns, David",AUS,M,,,,,1707,0,40,1977,i
3228240,"Mechlowski, Lennard",AUS,M,,,,,1896,0,40,1967,i
3267598,"Meder, Sam",AUS,M,,,,,1453,0,40,1998,i
3271218,"Medlock, Heath",AUS,M,,,,,1627,0,40,2011,
3230503,"Mehta, Kavan",AUS,M,,,,AFM,1732,0,40,2005,i
