fideid,name,country,sex,title,w_title,o_title,foa_title,rating,games,k,birthday,flag
3285588,"Harding, Andrew",AUS,M,,,,,1641,0,20,1996,
3240452,"Harding, Ben",AUS,M,,,,,1657,0,20,2005,
3269701,"Harding, Gabriel",AUS,M,,,,,1655,0,40,2009,
3275965,"Harding, Jonathon",AUS,M,,,,,1572,0,20,1996,
3212076,"Hariman, Andre",AUS,M,,,,,1884,0,20,1958,i
3245691,"Harirajesh, Barath",AUS,M,,,,,1732,0,40,2009,
3220273,"Harman, Jerome",AUS,M,,,,,1972,0,20,1993,i
3213439,"Haron, Greg",AUS,M,,,,,1954,0,20,1949,i
3258793,"Harrigan, Nicholas",AUS,M,,,,,1487,0,20,1975,i
3207935,"Harris, Benjamin",AUS,M,,,,,2028,0,20,1992,i
3258505,"Harris, Eamon",AUS,M,,,,,1672,0,40,2011,
3207005,"Harris, Rebecca",AUS,F,WFM,WFM,,,1869,0,20,1989,wi
3266214,"Harrison, Warren",AUS,M,,,,,1692,0,20,1983,i
3285243,"Harrison, William",AUS,M,,,,,1749,0,40,2007,
3217949,"Harrison, Zoe",AUS,F,,,,,1706,0,20,1997,wi
3244075,"Hart, Luka",AUS,M,,,,,1530,0,40,2011,i
3247171,"Hartley, James",AUS,M,CM,,,,1813,0,20,2006,
3238776,"Hartley, Matthew",AUS,M,,,,,1724,0,20,1983,i
3274896,"Hartley, Michael",AUS,M,,,,,1582,0,20,1969,
311211558,"Hartwell, Thomas",AUS,M,,,,ACM,1672,0,40,2008,i
3240843,"Harvey, David",AUS,M,,,,,1617,0,20,1979,i
3204715,"Haselgrove, Miles",AUS,M,,,,,1987,0,20,1989,i
3256898,"Hashimi, Sayfullah",AUS,M,,,,,1449,0,20,1990,i
3233723,"Haskin, Ben",AUS,M,,,,,1523,0,20,1973,
3229335,"Hassall, Kim",AUS,M,,,,,1812,0,20,1954,i
3217191,"Hassani, Arif",AUS,M,,,,,1909,0,20,1987,i
3215474,"Hathiramani, Dillon",AUS,M,,,,,1892,0,20,2001,i
3246744,"Hatti, Stephen",AUS,M,,,,,1728,0,20,1986,i
3235556,"Hawkins, Julia",AUS,F,,,,,1452,0,20,2006,wi
3235564,"Hawkins, Sean",AUS,M,,,,,1821,0,40,2008,i
3256901,"Hay, Tristan",AUS,M,,,,,1610,0,20,2005,i
3247325,"Hayward, Nicholas",AUS,M,,,,,1693,0,20,2004,
3250024,"Hazell, William",AUS,M,,,,,1619,0,20,1999,i
3282210,"He, Adam",AUS,M,,,,,1939,0,20,2000,
3246132,"He, Andrew",AUS,M,,,,,1798,0,40,2012,
3245357,"He, Angela",AUS,F,,,,,1650,0,20,2006,w
3256405,"He, Enock",AUS,M,,,,,1509,0,40,2013,
3242404,"He, Junjie",AUS,M,,,,,1663,0,20,2006,i
3265021,"He, Nathan",AUS,M,,,,,1710,0,40,2013,
3267016,"He, Ryan",AUS,M,,,,,1632,0,40,2011,
3277313,"He, Tianyin",AUS,M,,,,,1482,0,40,2010,
3275337,"He, Timothy",AUS,M,,,,,1602,0,40,2011,
3257975,"Heath, Charlie",AUS,M,,,,,1744,0,20,2003,
3285596,"Hebting, Etienne",AUS,M,,,,,1481,0,40,2010,
3265471,"Hegde, Sanat",AUS,M,,,,,1571,0,40,2017,
45050082,Hemanth Gajula,AUS,M,,,NA,,1618,0,20,1986,
3240886,"Hemsley, Steven E",AUS,M,,,,,1745,2,20,1956,
3246612,"Hepworth, Ben",AUS,M,,,,,1590,0,20,1986,i
3243214,"Hernandez Mendez, Iker",AUS,M,,,,,1681,0,40,2009,
3259609,"Herrera Roman, Italo",AUS,M,,,,,1560,0,20,1966,
3220010,"Herreros, Bill",AUS,M,,,,,1600,0,20,1955,
3233073,"Hii, Ryan",AUS,M,,,,,1708,0,40,2008,i
3268845,"Hill, James",AUS,M,,,,,1611,0,20,2002,
3200400,"Hill, Robin",AUS,M,,,,,2134,0,20,1950,i
3261182,"Hird, Jasper",AUS,M,,,,,1630,0,40,2007,i
3202186,"Hirschhorn, Jeremy",AUS,M,,,,,2207,0,20,1972,
3286037,"Hirschhorn, Lucas",AUS,M,,,,,1621,0,40,2010,
3285847,"Hirschhorn, Michael",AUS,M,,,,,1603,0,20,2006,
3286045,"Hirschhorn, Phillip",AUS,M,,,,,1730,0,20,1977,
3202658,"Hislop, Jamie",AUS,M,,,,,1987,0,20,1966,i
3286053,"Ho, Julian",AUS,M,,,,,1558,0,20,2004,
3226000,"Ho, Lachlan",AUS,M,,,,,1845,0,20,2005,i
3281850,"Ho, Matthew Ian",AUS,M,,,,,1417,0,40,2015,
3228568,"Ho, Oscar",AUS,M,,,,,1471,0,40,2008,i
3201414,"Hogan, Steven",AUS,M,,,,,1760,7,20,1985,
3204332,"Hogg, Dean",AUS,M,,,,,1978,8,20,1970,
3245365,"Hoi, Marcus",AUS,M,,,,,1617,0,20,1995,i
3240126,"Holland, Daniel",AUS,M,,,,,1900,0,20,1984,i
3225569,"Holt, Stuart",AUS,M,,,,,1794,0,20,1979,
3248330,"Hong, James",AUS,M,,,,,1662,0,20,2003,
3249476,"Hong, Liang",AUS,M,,,,,1536,0,20,1971,i
3247660,"Hong, Wilbur",AUS,M,,,,,1792,10,40,2012,
3219143,"Hong, Xavier",AUS,M,,,,,1844,11,40,2007,
3221792,"Hooi, Ethan",AUS,M,,,,,1768,0,20,2004,i
3223957,"Hooi, Kathleen",AUS,F,,,,,1664,0,20,2006,wi
3258181,"Hope, Simon",AUS,M,,,NA,,1403,0,20,1974,
3269930,"Hopkins, Brodie",AUS,M,,,,,1746,0,20,2000,
3243931,"Horikawa, Masaki",AUS,M,,,,,1930,0,40,2010,
3249484,"Horikawa, Tomoki",AUS,M,,,,,1457,0,40,2012,
3259943,"Horlin-Smith, Alexander",AUS,M,,,,,1513,0,40,2009,i
3240134,"Hormann, Thomas",AUS,M,,,,,1575,0,40,2008,
3224953,"Hosking, Ian",AUS,M,,,,,1847,0,20,1963,
3232328,"Hossain, Zahid",AUS,M,,,,,1660,0,20,1964,i
3226662,"Hosseini, Mostafa",AUS,M,,,,,1794,0,20,1999,i
3232646,"Hou, Kevin",AUS,M,,,,,1651,0,40,2007,i
3239314,"Hou, Romeo",AUS,M,,,,,1496,0,40,2008,i
3230279,"Houghton, Samuel",AUS,M,,,,,1638,0,20,2002,i
3285928,"House, Max",AUS,M,,,,,1512,5,40,2012,
3263029,"Houston, Joshua",AUS,M,,,,,1621,0,20,2002,
3241491,"Howard, Callum",AUS,M,,,,,1449,0,20,1993,i
3238601,"Hripac, Matija",AUS,M,,,,,1700,0,20,1999,i
3236382,"Hsu, Darien",AUS,M,,,,,1677,0,40,2007,i
3269418,"Hu, Austin",AUS,M,,,,,1590,0,40,2011,
3245047,"Hu, Edward",AUS,M,,,,,1680,0,20,2005,i
3245136,"Hu, Emma",AUS,F,,,,,1723,0,20,2005,w
3204766,"Hu, Jason",AUS,M,FM,,,,2213,0,20,1987,
3235920,"Hu, Kevin",AUS,M,,,,,1747,0,20,1999,i
3217744,"Hu, Luke",AUS,M,,,,,1932,0,20,1999,i
3268640,"Hu, Thomas",AUS,M,,,,,1462,0,40,2010,
3244598,"Hu, Tommy",AUS,M,,,,,1739,0,20,2003,i
3265978,"Hu, Tony",AUS,M,,,,,1669,8,40,2011,
3261999,"Hu, William",AUS,M,,,,,1478,0,40,2007,i
3246647,"Hu, Yifei",AUS,M,CM,,,,2023,10,40,2012,
3270297,"Hua, Zhenghao",AUS,M,,,,,1655,0,20,2004,
3255379,"Huang, Billy",AUS,M,,,,,1727,0,40,2011,i
3231666,"Huang, Charles",AUS,M,,,,,1662,0,40,2010,i
3263789,"Huang, Christian",AUS,M,,,,,1622,0,20,2002,
3256090,"Huang, David",AUS,M,,,,,1594,0,40,2014,
3260550,"Huang, Emma Jl",AUS,F,,,,,1402,0,40,2014,wi
3257983,"Huang, Harvey",AUS,M,,,,,1458,0,40,2009,i
3247597,"Huang, Hui",AUS,M,,,NA,,1622,0,20,1988,
3258580,"Huang, Isaac",AUS,M,,,,,1641,0,40,2013,
3249220,"Huang, Isaac",AUS,M,,,,,1534,0,40,2010,i
3266117,"Huang, Joshua Kai-En",AUS,M,,,,,1431,0,40,2016,
3283593,"Huang, Victoria",AUS,F,,,,,1408,0,40,2012,w
3275973,"Huang, Yuan",AUS,M,,,,,1795,0,40,2011,
3268250,"Huang, Yuqi (ricky)",AUS,M,,,,,1587,0,40,2012,i
3235637,"Huey, Chelsea",AUS,F,,,,,1660,0,40,2009,wi
3227812,"Huey, Toby",AUS,M,,,,,1777,0,40,2007,i
3260976,"Hughes, Aaron",AUS,M,,,,,1640,0,20,2004,
3244997,"Hughes, Duncan",AUS,M,,,,,1588,0,20,1968,i
3227243,"Hummel, Mark",AUS,M,,,,,1803,0,20,1977,i
3265200,"Humphreys, Brandon",AUS,M,,,,,1411,0,20,1998,
3201120,"Hursky, Karel P",AUS,M,,,,,1959,0,20,1948,i
3226883,"Husek, Nicholas",AUS,M,,,,,1677,0,20,1992,i
3206033,"Huynh, Arthur",AUS,M,,,,,1899,0,20,1984,
3283437,"Huynh, Long",AUS,M,,,,,1559,0,20,2000,
3206050,"Hvistendahl, Robert",AUS,M,,,,,1905,0,20,1985,i
3215750,"Ibrahim, Victor",AUS,M,,,,,1796,0,20,1974,i
3204731,"Ikeda, Junta",AUS,M,IM,,,,2401,0,10,1991,i
3221571,"Ilic, Goran",AUS,M,,,,,1786,10,20,1967,
3202364,"Ilic, Ilija",AUS,M,CM,,FA,,1928,0,20,1948,i
3207293,"Ilic, Milan",AUS,M,,,,,1747,5,20,1946,
3221580,"Ilic, Nicholas",AUS,M,FM,,NA,,2033,0,20,2004,
3234533,"Iljazi, Elmaz",AUS,M,,,,,1825,0,20,1952,i
3205207,"Illingworth, Max",AUS,M,GM,,,,2435,0,10,1992,i
3213935,"Ingham, Glenn",AUS,M,,,,,1758,0,20,1961,i
3225186,"Ireland, Stephen J",AUS,M,,,,,1873,0,20,1957,i
3272982,"Ishak, Alexander",AUS,M,,,,,1629,0,20,2001,i
3269116,"Iskandar, Richard Putra",AUS,M,,,,,1668,0,20,2004,
3242951,"Iurovetski, Michael",AUS,M,,,,,1421,0,20,2004,
3204774,"Ivancic, Fabian",AUS,M,,,NA,,1872,0,20,1993,
3211665,"Jack, Martin",AUS,M,,,,,1864,0,20,1998,i
3265765,"Jacob, Christo",AUS,M,,,,,1632,0,40,2013,
3286339,"Jagannathan, Shashvath",AUS,M,,,,,1518,5,40,2014,
3204758,"Jager, Jesse",AUS,M,FM,,,,2106,0,20,1988,i
3207366,"Jago, Stephen",AUS,M,,,,,1679,0,20,1966,i
3214702,"Jahid, Khadem",AUS,M,,,,,1795,0,20,1975,i
3225127,"Jain, Anshika",AUS,F,,,,,1720,0,20,2005,wi
3226018,"Jain, Arnav",AUS,M,,,,,1586,0,40,2007,i
5088240,"Jain, Kamal",AUS,M,,,NA,,1729,0,20,1973,
25900064,"Jain, Shaurya",AUS,M,,,,,1582,0,40,2009,
3262820,"Jalan, Sarvang",AUS,M,,,,,1486,0,40,2013,
3262340,"James, Christopher",AUS,M,,,,,1500,0,20,1998,
3248526,"Janarthanan, Abinesh",AUS,M,,,,,1686,0,40,2009,i
3251063,"Janarthanan, Ashwiinah",AUS,F,,,,,1526,0,40,2010,wi
3228185,"Janceski, Alex",AUS,M,,,,,1882,0,20,1955,i
3286061,"Jang, Steve",AUS,M,,,,,1564,0,20,1978,
3254097,"Jansen, Michael",AUS,M,,,NA,,1498,0,20,1962,
3241793,"Jansen, Tony",AUS,M,,,,,1630,0,20,1973,i
3273113,"Japesh, Aditya",AUS,M,,,,,1682,0,40,2013,
3254143,"Jarvis, Will",AUS,M,,,,,1509,0,40,2007,i
3253805,"Jathar, Ved",AUS,M,,,,,1652,0,40,2007,i
3285677,"Javadi, Sina",AUS,M,,,,,1486,0,20,2004,
3255700,"Jayasekera, Chittesh",AUS,M,,,,,1470,0,40,2010,i
3228401,"Jeanes, David",AUS,M,,,,,1469,0,20,1957,
3201139,"Jeffreys, Roger W",AUS,M,,,,,1612,0,20,1945,
3206432,"Jenkins, Keith",AUS,M,,,,,1869,0,20,1959,i
3277909,"Jensen, Jack",AUS,M,,,,,1637,0,20,1990,
3287076,"Jermina, Jed",AUS,M,,,,,1832,9,40,1974,
3287084,"Jermina, Josh Reyben",AUS,M,,,,,1641,6,40,1983,
3276783,"Jerry, Eithen",AUS,M,,,,ACM,1542,0,40,2012,
3272893,"Jersmann, Hubertus",AUS,M,,,,,1677,0,20,1957,i
3226026,"Ji, Richard",AUS,M,,,,,1603,0,40,2007,i
3227782,"Jia, Frank",AUS,M,,,,,1781,0,20,2002,i
3266427,"Jia, Jayden",AUS,M,,,,,1561,0,40,2013,i
3271307,"Jia, Zining (matthew)",AUS,M,,,,,1654,0,40,2016,
3241971,"Jiang, Benjamin Wise",AUS,M,,,,,1930,0,40,2009,
3225356,"Jiang, Bill",AUS,M,,,,,1962,0,20,2000,i
3273466,"Jiang, Bing",AUS,M,,,,,1678,0,20,2002,i
3236773,"Jiang, James",AUS,M,,,,,1726,0,20,2003,i
3221326,"Jiang, Leo",AUS,M,,,,,1818,0,20,1996,i
3241564,"Jiang, Vincent",AUS,M,,,,,1905,0,20,1998,i
3238750,"Jigando, Mia",AUS,F,,,,ACM,1569,0,40,2007,wi
3243095,"Jigando, Neo",AUS,M,,,,AFM,1618,0,40,2012,
33432040,"Jindal, Tarush",AUS,M,,,,,1763,0,40,2012,
3217795,"Jochimsen, Erik",AUS,M,,,,,1604,0,20,1952,
3200035,"Johansen, Darryl K",AUS,M,GM,,,,2344,0,20,1959,i
3268268,"Johansson-Jones, William",AUS,M,,,,,1581,0,40,2007,
3217809,"Johnson, Harry",AUS,M,,,,,1803,0,20,1988,
3229343,"Johnson, Nicholas",AUS,M,,,,,1833,0,20,1994,i
3244482,"Johnston, Brendan",AUS,M,,,,,1707,0,20,1970,i
3226859,"Johnston, Thomas",AUS,M,,,,,1889,0,20,1998,i
3226360,"Jones, Alex",AUS,M,,,,,1828,0,20,1971,i
3200663,"Jones, Brian",AUS,M,FM,,,,1943,0,20,1947,i
3236994,"Jones, Harrison",AUS,M,,,,,1666,0,20,1994,i
3242650,"Jones, Jonathan",AUS,M,,,,,1706,0,20,1998,
3203263,"Jones, Lee",AUS,M,FM,,,,1974,0,20,1973,i
3285936,"Jonker, Claude",AUS,M,,,,,1551,12,40,2008,
3234541,"Joseph, Albert",AUS,M,,,,,1635,0,40,2008,
3225615,"Joseph, Alwin",AUS,M,,,,,1696,0,20,2002,i
3236226,"Joseph, Arnold",AUS,M,,,,,1534,0,40,2011,
3214125,"Joseph, Baby",AUS,M,,,,,1634,0,20,1953,
3284824,"Joseph, Ethan",AUS,M,,,,,1434,0,40,2014,
311214498,"Jothibabu, Anandaram",AUS,M,,,,,1747,8,20,1973,
3220028,"Jovanovic, Stevan",AUS,M,,,,,1807,0,20,1936,i
3205517,"Jule, Alexandra",AUS,F,WIM,WIM,,,1945,0,20,1989,wi
3226760,"Jule, Elena",AUS,F,,,NA,,1642,0,20,2004,w
3204847,"Jule, Sebastian",AUS,M,,,,,1935,0,20,1993,i
3238610,"Jurac, Anthony",AUS,M,,,,,1689,0,20,1999,i
3204979,"Juszczynski, Mathew",AUS,M,,,,,1852,0,20,1969,i
3284670,"Jyothi Nikhil, Neev",AUS,M,,,,,1476,7,40,2017,
3209954,"Kabar, Basem",AUS,M,,,,,1783,0,20,1963,i
3256421,"Kalband, Arjun",AUS,M,,,,,1402,0,20,2005,i
3244849,"Kalina, Leo",AUS,M,CM,,,,2060,20,40,2009,
3205762,"Kalisch, Tom",AUS,M,,,,,1679,0,20,1948,
3249719,"Kalloghlian, Garehn",AUS,M,,,,,1719,0,20,2003,i
3287092,"Kalyani, Daksh",AUS,M,,,,,1748,9,40,2009,
3233146,"Kambhampati, Puneeth",AUS,M,,,,,1783,0,20,1998,i
3272508,"Kan, Isaac",AUS,M,,,,,1493,0,40,2012,i
3229050,"Kanaan-Oringo, Samuel",AUS,M,,,,,1693,0,20,1999,i
3265900,"Kapoor, Ashwin",AUS,M,,,,,1686,0,20,2002,i
3206475,"Kara, Barboros",AUS,M,,,,,1923,0,20,1972,i
3244547,"Karbalaee Ahmad, Alireza",AUS,M,,,,,1714,0,20,1983,i
3272516,"Karboulahanos, Kris",AUS,M,,,,,1567,0,40,2013,
12503452,"Kargosha, Bahman",AUS,M,FM,,,,1980,0,20,1978,
3260020,"Kariyawasam, Trent",AUS,M,,,,,1745,0,40,2009,
3257258,"Karnaout, Anthony",AUS,M,,,NA,,1731,0,40,2007,
3266583,"Karthick, Deepshika",AUS,F,,,,,1409,0,40,2014,w
3256430,"Karthikeyan, Manav",AUS,M,,,,,1626,0,40,2012,
3230740,"Karunagaran, Arvend",AUS,M,,,,,1780,0,20,2004,
3244377,"Katakam, Deethya Sai",AUS,F,,,,,1599,0,40,2011,wi
3224635,"Kay, James",AUS,M,,,,,1811,0,20,2001,i
3229068,"Keast, Robert",AUS,M,,,,,1698,0,20,1953,i
3240266,"Keating, Jack",AUS,M,,,,,1806,0,20,2004,i
3265366,"Keep, Tom",AUS,M,,,,,1825,0,20,1993,i
9996672,"Keerthiratne, Adeepa",AUS,M,,,,,1474,0,40,2009,i
3263886,"Keerthiratne, Himash",AUS,M,,,,,1872,0,40,2009,
3226964,"Keinan, Shay",AUS,M,,,,,1821,0,20,1980,
3221911,"Kelly, Adam",AUS,M,CM,,,,1953,0,20,1996,
3263797,"Kelly, Ciaran",AUS,M,,,,,1596,0,20,1994,i
3268861,"Kemelfield, Harley",AUS,M,,,,,1728,0,20,1996,
3263703,"Kemsley, Kevin",AUS,M,,,,,1636,0,20,1989,i
3202070,"Kenmure, Jamie",AUS,M,,,FI,,1865,7,20,1987,
3242781,"Kepert, Tom",AUS,M,,,,,1600,0,40,2007,i
3261859,"Kerr, Carter",AUS,M,,,,,1803,0,40,2016,
3261735,"Kerr, Lennon",AUS,M,,,,,1793,0,40,2013,
3269965,"Keskar, Neeraj",AUS,M,,,,,1661,0,20,1993,
3215504,"Kethro, Michael",AUS,M,FM,,,,2072,0,20,1999,i
3215822,"Keuning, Patrick J",AUS,M,,,,,1680,0,20,1963,i
3214079,"Kevork, Chris",AUS,M,,,,,1878,14,20,1980,
3284336,"Kevork, Leo",AUS,M,,,,,1517,6,40,2015,
3273091,"Khadka, Sameet",AUS,M,,,,,1432,0,20,2004,i
3265374,"Khatti, Johar",AUS,M,,,,,1548,0,40,2012,i
3272907,"Khaw, Fabian",AUS,M,,,,,1701,0,20,2002,i
3277054,"Khodjaev, Yusuf",AUS,M,,,,,1779,0,40,2017,
3277046,"Khodjaeva, Mary",AUS,F,,,,,1705,0,40,2013,w
3261190,"Khurram, Mikyle",AUS,M,,,,,1594,0,20,2005,
3252337,"Ki, Woo Joon",AUS,M,,,,,1682,0,40,2009,
3224120,"Kianrad, Ahmad",AUS,M,,,,,1822,0,20,1981,i
3272222,"Kidd, Jaxton",AUS,M,,,,,1728,0,20,2000,i
3255212,"Kim, Ian",AUS,M,,,,,1540,0,20,2005,i
3247511,"Kim, Tomas",AUS,M,,,,,1802,0,20,1994,i
3246680,"King, David",AUS,M,,,,,1842,0,20,1995,i
3230171,"Kinsman, Craig C",AUS,M,,,,,1888,0,20,1956,i
3231267,"Kirazian, Souren",AUS,M,,,,,1754,0,20,1987,i
3275000,"Kirby, Oscar",AUS,M,,,,,1719,0,40,2009,
3205924,"Kirchnei, Pedro",AUS,M,,,,,1917,0,20,,i
3225178,"Kiripitige, Chathula",AUS,M,,,,,1782,0,20,2003,i
3207587,"Kiripitige, Punala",AUS,M,,,,AGM,1928,0,20,1998,i
3230678,"Klukowski, Jacek",AUS,M,,,,,1786,0,20,1983,i
3285260,"Knaggs, Silas",AUS,M,,,,,1461,0,40,2011,
3264920,"Knight, Will",AUS,M,,,,,1677,0,20,2001,
3267547,"Kodituwakku, Binuka",AUS,M,,,,,1653,0,40,2009,
3267555,"Kodituwakku, Damhiru",AUS,M,,,,,1572,0,40,2007,
3200523,"Koh, Cedric",AUS,M,,,,,1932,0,20,1998,
3251160,"Koh, Shannon",AUS,M,,,,,1798,0,40,2007,i
3254550,"Kohsar, Naseem",AUS,M,,,,,1582,0,20,1936,i
3212610,"Kolak, Chris",AUS,M,,,,,1981,0,20,1965,i
3214907,"Kolak, Tanya",AUS,F,,,,,1702,0,20,1961,wi
3243508,"Kolarkar, Suraj",AUS,M,,,,,1618,0,20,1993,i
3244733,"Komer, Zeid",AUS,M,,,,,1643,0,20,1984,
3209474,"Kong, Adrian",AUS,M,,,,,1950,0,20,1990,i
3240460,"Kong, Nathan",AUS,M,,,,,1859,0,20,2004,
3276082,"Konovalov, Brandon",AUS,M,,,,,1710,0,20,2005,
3246248,"Koodrin, Zina",AUS,F,,,,,1509,0,20,1958,w
3203360,"Kordahi, Nicholas",AUS,M,,,,,1777,0,20,1972,
3206386,"Korenevski, Oleg",AUS,M,CM,,,,1854,0,20,1947,i
3268870,"Korewha-Park, Travyl",AUS,M,,,,,1729,0,20,1988,i
3256685,"Koshal, Ahaan",AUS,M,,,,,1493,0,40,2011,
3229572,"Koswattage, Amila",AUS,M,,,,,1761,0,20,1985,i
3260054,"Kothari, Sumay",AUS,M,,,,,1555,0,40,2011,
3251128,"Kovacs, Michael",AUS,M,,,,,1704,0,20,1982,i
3262839,"Kovvuru, Aditya",AUS,M,,,,,1506,0,40,2009,i
3239926,"Kowalczyk, Piotr",AUS,M,,,,,1887,0,20,1977,i
3280322,"Krakovsky, Patrick",AUS,M,,,,,1423,0,20,1995,
3277917,"Kramer, Nathan",AUS,M,,,,,1886,6,40,1988,
3213765,"Krishnamurthy, Mukesh",AUS,M,,,,,1787,0,20,1986,i
3254925,"Krishnan, Anirudh",AUS,M,,,,,1794,9,20,1985,
3216411,"Krstevski, Tristan",AUS,M,CM,,,,1973,0,20,2000,i
3272524,"Kuanyshev, Tair",AUS,M,,,,,1743,0,20,1989,
3234436,"Kuba, Jonathan",AUS,M,,,,,1569,0,40,2008,i
3287114,"Kuchits, Neil",AUS,M,,,,,1775,7,40,2017,
3234568,"Kulathunga, Jayath",AUS,M,,,,,1674,0,20,1976,i
3276635,"Kulkarni, Mahesh",AUS,M,,,NA,,1473,0,20,1981,
3226867,"Kumar, Viney",AUS,M,,,,,1810,0,20,1998,i
3272290,"Kuncoro, Harvey",AUS,M,,,,,1545,5,40,2017,
3271617,"Kuncoro, Leo",AUS,M,,,,,1699,7,40,2016,
3273873,"Kundu, Pritam",AUS,M,,,,,1881,0,20,2006,
14203049,"Kuybokarov, Temur",AUS,M,GM,,,,2454,0,10,2000,i
3244431,"Kwag, Eugene",AUS,M,,,,,1588,0,20,2005,i
3253929,"Kwok, Bradley",AUS,M,,,,,1576,0,40,2007,
3253937,"Kwok, Bradwell",AUS,M,,,,,1602,0,40,2007,
3253945,"Kwok, Brayden",AUS,M,,,,,1620,0,20,2005,i
3231275,"Kwong, Leron",AUS,M,,,,,1761,9,20,1990,
3247520,"Kyaw, Michael",AUS,M,,,,,1780,0,20,1994,
3210855,"Lacey, Dave",AUS,M,,,,,1905,0,20,1978,i
3257762,"Lacson, Joemar",AUS,M,,,"SI,NA",,1801,8,20,1973,
3283569,"Lacy, Michael",AUS,M,,,,,1418,0,40,2007,
3217469,"Lai, Dominic",AUS,M,,,,,1715,0,20,2000,i
3284344,"Lal, Rohan",AUS,M,,,,,1581,0,40,2008,
3221890,"Lam, Ross",AUS,M,CM,,,,1889,0,20,,
3240711,"Lamuri, Jun",AUS,M,,,,,1625,0,40,2007,i
3224465,"Landau, Jay",AUS,M,,,,,1755,0,20,2006,
3229351,"Landau, John",AUS,M,,,,,1648,0,20,1968,i
3249492,"Landauer, David",AUS,M,,,,,1595,16,20,1983,
3260437,"Landow, Edan",AUS,M,,,,,1666,0,20,1998,
3211800,"Lane, Clive D",AUS,M,,,,,1762,0,20,1950,i
3203301,"Lane, Gary W",AUS,M,IM,,,,2194,0,20,1964,
3230961,"Lane, Jasmine",AUS,F,,,,,1564,0,20,2006,wi
3203794,"Lane, Nancy L",AUS,F,WIM,WIM,,,1784,0,20,1971,wi
3227332,"Lane, Ryan",AUS,M,CM,,,,1937,0,20,2004,
3202402,"Lane, Victor",AUS,M,,,,,1639,0,20,1940,i
3272150,"Lau, Ethan",AUS,M,,,,,1529,0,40,2010,i
3271919,"Lau, Winson",AUS,M,,,,,1818,0,20,1999,
3242757,"Laubbacher, Jamie",AUS,M,,,,,1828,0,20,2004,i
3248089,"Laurente, Allan",AUS,M,,,,,1778,0,20,1956,
3211002,"Laurie, Robert",AUS,M,,,,,1729,0,20,1943,i
3279006,"Lavaro, Christian",AUS,M,,,,,1660,0,40,2008,
3239730,"Laverty, Jack",AUS,M,,,,,1623,0,20,1996,i
3221466,"Law, Douglas",AUS,M,,,,,1635,0,20,2002,i
3257487,"Lawes, Alexander",AUS,M,,,,,1764,0,20,2005,
3208010,"Lawson, Shane",AUS,M,,,,,1850,0,20,1962,i
3221377,"Lazaridis, Julius",AUS,M,,,,,1770,0,20,1933,i
3265048,"Le Cong, Joshua",AUS,M,,,,,1494,0,20,2006,i
3277690,"Le, Harry",AUS,M,,,,,1806,0,20,1976,
3285944,"Le, Leo",AUS,M,,,,,1859,8,40,2008,
3238970,"Le, Son",AUS,M,,,,,1650,0,20,2006,i
3245667,"Lea, Tim",AUS,M,,,,,1857,0,20,1958,i
3228410,"Leaver, Kyle",AUS,M,CM,,,,2015,0,20,1993,
3232409,"Lee, Aaron James",AUS,M,CM,,,,2043,0,20,1993,i
3254577,"Lee, Daniel",AUS,M,,,,,1870,0,20,1993,i
3262596,"Lee, Ethan",AUS,M,,,,,1612,0,40,2016,i
3257894,"Lee, Ethan",AUS,M,,,,,1770,13,40,2009,
3202410,"Lee, Geoff",AUS,M,,,,,1713,0,20,1940,i
3278190,"Lee, Jacob",AUS,M,,,,,1593,0,40,2012,
3243800,"Lee, Jayden S",AUS,M,,,,,1693,0,40,2010,
3223639,"Lee, Joshua",AUS,M,,,,,1840,0,20,2003,i
3239748,"Lee, Joshua",AUS,M,,,,,1735,0,20,2000,i
3275310,"Lee, Karl",AUS,M,,,,,1629,0,40,2014,
3232867,"Lee, Lachlan",AUS,M,CM,,,,1875,0,40,2008,i
3224503,"Lee, Leon",AUS,M,,,,,1846,0,20,2001,
3261514,"Lee, Lucas",AUS,M,,,,,1657,0,40,2008,i
3263339,"Lee, Timothy",AUS,M,,,,,1462,0,40,2010,
3236234,"Lee, Vincent",AUS,M,,,,,1560,0,20,2003,i
3264084,"Lee, William",AUS,M,,,,,1437,0,40,2015,
3287122,"Legovich, Leonardo",AUS,M,,,,,1555,6,40,2011,
3253953,"Lehm, Nicholas",AUS,M,,,,,1538,0,20,1998,i
3212629,"Lekkas, Frank",AUS,M,,,,,1990,11,20,1992,
3238512,"Leong, Benjamin",AUS,M,CM,,,,1862,0,40,2008,i
3238520,"Leong, Joel",AUS,M,CM,,,,1729,0,40,2011,i
3243265,"Leong, Yung Fu",AUS,M,,,,,1809,0,20,1991,i
3205576,"Leonhardt, Wolfgang",AUS,M,,,,,1932,0,20,1928,i
3284891,"Lesnewsky, Witali",AUS,M,,,,,1568,0,40,2009,
3216918,"Lester, Benjamin",AUS,M,,,,,1674,0,20,2001,i
3283453,"Levendis, Josh",AUS,M,,,,,1424,0,20,1996,
3200183,"Levi, Eddy L",AUS,M,FM,,,,2002,0,20,1952,
3261522,"Levine, Aaron",AUS,M,,,,,1739,0,40,2008,i
3200884,"Lewinsky, Stephen",AUS,M,,,,,2112,0,20,1955,
3210375,"Leyzerman, Almog",AUS,M,,,,,1569,0,20,1999,i
